data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
"Máy mới mua đập hộp mà giật lác, mở các ứng dụng cơ bản lâu, camera có độ trễ rõ ràng luôn, mình có hoàn hàng mà hãng gọi điện thoại nhờ ra ch để chạy lại phần mềm, mình tốt ra chạy lại, tuy nhiên về sử dụng vẫn thấy hiện tượng tương tự thi thoảng xảy ra không chấp nhận vc 1 máy mới mua mới tinh mà xảy ra hiện tượng vậy với mình không thể nào cứ qua ch để bảo hành cho 1 chiếc máy mới như vậy được, tuy nhiên yc hoàn của mình không được phía sàn cucng như bên fpt đồng ý, thật sự là 1 trải nghiệm mua hàng tệ, mình đã mua sản phẩm tương tự cách đây 3 tháng trên sàn qua ch khác, sản phẩm rất tốt trong lần đầu tiền sử dụng, còn đây máy mới chưa có sử dụng gì nhiều mới khởi động máy mở vài ứng dụng cơ bản đã bị vậy",,Negative,Negative,,,,,,,,,,,
"Chất lượng sản phẩm: tốt Đúng với mô tả: đúng Tính năng nổi bật: giao hàng nhanh lần đầu mua điện thoại qua shopee hoang mang tột độ, may mà điện thoại về tay nhanh, sử dụng đến hiện tại thấy khá tốt",,,,,,,,,,,,Positive,,
Phiên bản: 2022 snap680 variation3: ram 6/128gb cửa hàng gói hàng rất tốt. Và giao hàng phụ kiện cũng đầy đủ . Giao hàng tốt. Cửa hàng cũng tư vấn nhiệt tình.,,,,,,,Positive,,,,Positive,Positive,,
"Chất liệu vỏ máy là nhựa, màn hình sử dụng tấm nền IPS.",,,,Neutral,Neutral,,,,,,,,,
Điện thoại quay đẹp lắm. Nhưng pin hơi yếu nhe. Cảm giác nó mau tuột rất nhanh,Negative,Positive,,,,,,,,,,,,
"Điện thoại rất đẹp,giao hàng nhanh,sử dụng tốt.sẽ mua thêm 1 cái nửa",,,,,Positive,,,,,,,Positive,,
Nhóm màu: desert dung lượng lưu trữ: 256gb máy ngon đẹp,,,,,Positive,,,,,,,,,
"Color family: color random sản phẩm: cáp sạc điên thoại sử dụng ổn , cửa hàng uy tín .hàng đẹp lắm ạ, máy sử dụng mượt. Đặt trên này rẻ hơn ở ngoài cửa hàng nhiều luôn mà chất lượng tốt. Bạn đầu cũng lo là không sử dụng được nhưng thật sự là máy sử dụng rất tốt luôn mọi người ạ . Màn hình màu sắc sống động và rực rỡ, thiết kế sang trọng, hiệu năng mượt mà, giao diện dễ sử dụng, thời lượng pin lâu dài, chất lượng camera ấn tượng, giá trị tuyệt vời cho số tiền, không gian lưu trữ rộng rãi. Bình chọn cho cửa hàng 5 sao",Positive,Positive,Positive,Positive,Positive,Positive,,Positive,,,,,,
"Tính năng nổi bật: có Chất lượng sản phẩm: tốt Đúng với mô tả: nhìn nhỏ hơn và không được như mô tả máy gram nhỏ và thỉnh thoảng bị lang , rất nhanh nóng máy và hết bin.sử dụng nghe gọi đi xa cầm cho tiện thì tốt",Negative,,Negative,,,,,,,,,,,
"Nhóm màu: đen thời gian giao nhanh, đóng gói cẩn thận, còn khá mượt, tuy nhiên nạp pin không vào điện, không có cáp sạc kèm theo, đặt màu đen cửa hàng lại giao màu vàng. Để khuyến khích cho ahop, vẫn tạm chấm 5*",Negative,,Positive,,,,Positive,,,,,Positive,,
"Riết chắc tui hết tiền với cái cửa hàng này luôn quá, bán đồ gì mà món nào cũng rẻ, cũng chất lượng hết,lãnh lương là tui qua cửa hàng shopping liền 🤣 10 điểm không có nhưng nha cửa hàng ơi",,,,,,,,Positive,,,,,,
"Camera có chế độ chụp chân dung, khả năng xóa phông ở mức tương đối. Pin đủ dùng cho việc nghe gọi trong ngày.",Neutral,Neutral,,,,,,,,,,,,
"Camera lấy nét chậm tạm được bỏ lỡ khoảnh khắc. Camera bắt nét rất chậm, mình muốn chụp hình con mình đang chơi mà cứ giơ máy lên bấm là ảnh lại bị mờ nhoè, khoảnh khắc thì trôi qua mất. Rất nản với cái camera này.",,Negative,,,,,,,,,,,,
Cửa hàng gửi máy nứt màn hình quá tệ hại,,,,Negative,,,,,,,,,,
"Giao hàng nhanh ,nhân viên giao hàng nhiệt tình. Sản phẩm nhận được rất giống với cửa hàng mô tả chất lượng tuyệt lắm nói chung là tốt trong tầm giá .sẽ giới thiệu cho bạn bè",,,,,,,,Positive,,,,Positive,,
"Color: đen-l lý tưởng cho hoạt động thể thao, dễ phối đồ và linh hoạt, quần quá mõng không đẹp",,,,,,,,,,,,,,Neutral
"Sứt mẻ dối trá camera trước mờ. Sản phẩm nhận được bị móp góc, đóng gói cẩu thả, giao hàng chậm trễ 2 tuần.,",,Negative,,,,,Negative,,,,,Negative,,
Mua về mở không lên nguồn phải mang ra thợ mới lên được máy hơi cũ,,,,,,,,,,,,,Negative,
Chất lượng sản phẩm: chưa biết Đúng với mô tả: sử dụng mới biết được Tính năng nổi bật: gaming,,,,,,,,,,,,,Neutral,
Đúng với mô tả: màu xanh đúng với mô tả Chất lượng sản phẩm: tốt Tính năng nổi bật: lướt mạng được xem tiktok lag vô xg bị out ra nhắn tin ổn lướt Facebook ổn cam sắc nét,,Positive,Negative,,,,,,,,,,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb chất lượng máy ảnh ấn tượng, thiết kế tuyệt đẹp, giá trị tuyệt vời cho số tiền bỏ ra,",,Positive,,,,Positive,,Positive,,,,,,
Màu sắc: đen phân loại: nguyên seal +sạc 18w máy đẹp và rẻ rất đáng mua sử dụng rất mượt không hiện tượng dật lag 5 sao,,,Positive,,Positive,,,Positive,,,,,,
"Vỏ máy ọp ẹp, khe hở thấy rõ. Khác với mô tả hình bóng sang trọng. Tính năng chống bụi/nước không đáng tin. Máy chạy từ tốn, mở app nặng lag, shipper giao chậm",,,Negative,,Negative,,,,,,,Negative,,
"Thiết kế đẹp pin trâu phù hợp với việc lướt video shoopee kiếm xu, có thể chơi được nhiều game nhẹ. Chiến liên quân vẫn ổn nếu cài đặt cấu hình thấp, khi cần thiết có thể biến thành cực phát wifi.",Positive,,,,Positive,,,,,,,,,
"Đặt màu hồng, wifi kết nối 5g, sẽ đánh giá thêm.",,,,,,,,,,,,,Neutral,
Chất lượng sản phẩm: nhận được hàng rồi xài thời gian xem sao,,,,,,,,,,,,,Neutral,
Giá bán niêm yết là 5.5 triệu đồng.,,,,,,,,Neutral,,,,,,
Nhóm màu: đen dung lượng lưu trữ: 128gb mua điện thoại qua ứng dụng lazada lần đầu nhưng rất hài lòng về chất lượng. Thời gian giao hàng hơi lâu nhưng cũng xứng đáng để chờ. Nên mua nhé mọi người👍,,,,,,,,,,,,Positive,,
"Chất lượng sản phẩm: hiệu năng đa nhiệm kém, hay phải load lại app. Đúng với mô tả: không. Tính năng nổi bật: không có. Review: máy không giữ được ứng dụng chạy nền, đang sử dụng app này chuyển qua app khác rồi quay lại là phải tải lại từ đầu, rất bực",,,Negative,,,Negative,,,,,,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: cáp sạc đã nhận máy thiết kế đẹp, giá ổn, chất lượng chụp hình rõ nét, sử dụng rất tốt luôn. Giao hàng thì siêu siêu nhanh. Tặng cửa hàng 5 sao.",,Positive,,,Positive,,,Positive,,,,Positive,,
"Phân loại sản phẩm: điện thoại k9x máy mới chính hãng, cửa hàng uy tín",,,,,,,,,,,,,Positive,
Sản phẩm đúng mẫu mã nhưng mua về được đúng 3 ngày là hỏng không sử dụng được anh em cân nhắc trước khi mua,,,,,,,,,,,,,Negative,
Nhóm màu: white dung lượng lưu trữ: 256gb tốt ạ,,,,,,,,,,,,,Positive,
Chất lượng sản phẩm: thiết kế đơn giản; đóng gói theo tiêu chuẩn.,,,,,Neutral,,Neutral,,,,,,,
Phân loại sản phẩm: điện thoại y20 máy mới chính hãng đầy đủ phụ kiện cửa hàng uy tín cảm ơn cửa hàng rất nhiều tặng cửa hàng 5 sao,,,,,,,,,,,,,Positive,
Chất lượng sản phẩm: pin tụt rất nhanh khi sử dụng mạng 5g. Đúng với mô tả: tối ưu pin cho mạng 5g. Tính năng nổi bật: bật 5g sử dụng nửa tiếng hết pin. Review: phải tắt 5g để tiết kiệm pin. Hiệu năng không ổn định bị giật. Chăm sóc khách hàng không có giải thích hợp lí,Negative,,Negative,,,,,,,,Negative,,,
"Chất lượng camera sau kém. Ảnh chụp mờ nhòe. Hiệu năng yếu. Camera chụp tối không thấy gì, bật flash cũng không ăn thua. Máy nóng ran. Pin chỉ sử dụng được nửa ngày. Chăm sóc khách hàng không phản hồi email",Negative,Negative,,,,,,,,,Negative,,,
Màn hình hiển thị ở độ phân giải tiêu chuẩn của dòng sản phẩm này.,,,,Neutral,,,,,,,,,,
"Kém không đúng thực tế đèn flash yếu, chụp đêm không được, camera chụp xấu.",,Negative,,,,,,,,,,,,
"Đúng với mô tả: đúng nhận hàng nửa tháng nay mí quay lại đánh giá nghe gọi ổn định.pin chờ không đàm thoại được 1 tuần là hết.mẹ mình lớn tuổi máy hơi nhỏ mẹ nhìn bàn phím không rõ,âm lượng và chuông cũng hơi nhỏ .nhưng với giá hơn 200k thì máy như này là tốt rồi",Positive,,,,,,,Positive,Positive,,,,,
"Đúng với mô tả: đúng Tính năng nổi bật: gì cũng có Chất lượng sản phẩm: mượt và tốt mình mua cho ng nhà với giá sale rẻ so với thị trường, máy cấu hình mạnh mượt mà tốt ng nhà mình thích lắm",,,Positive,,,,,Positive,,,,,,
Pin tụt nhanh khi chơi game. Pin hao khi sử dụng nặng. Quản lý pin kém. Chơi game 1 tiếng đã hết gần 40% pin. Đóng gói sơ sài,Negative,,,,,,Negative,,,,,,,
"Không đáng tiền màu sắc không giống hình không có. Giao hàng siêu lâu, màu máy bên ngoài khác hẳn ảnh cửa hàng đăng.",,,,,,,,,,,,Negative,,
"Nhóm màu sắc: màu ngẫu nhiên sản phẩm: điện thoại sử dụng tốt lắm cửa hàng ơi,lần sau mình sẽ ủng hộ tiếp nhé. Thấy cửa hàng làm ăn buôn bán uy tín, chất lượng ,mình rất hài lòng nhé.",,,,,,,,,,,,,Positive,
"Đúng với mô tả: đúng Chất lượng sản phẩm: tạm giao hàng nhanh đóng gói oke có bảo hành bị một cái không đúng giờ thôi dù chỉnh đúng nhưng mấy tiếng lại chạy nhanh hơn thực tế, tự động tắt hay bật đều vậy",,,,,,,Positive,,,Positive,,Positive,,
Samsung a20: a20 3g/32g hàng không tốt hay bị chậm,,,Negative,,,,,,,,,,,
Camera cho ra ảnh có độ chi tiết vừa phải khi chụp ban ngày.,,Neutral,,,,,,,,,,,,
"Chất lượng sản phẩm: bình thường Tính năng nổi bật: bình thường Đúng với mô tả: không mới mua về chưa bao lâu pin phù , dở",Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: kém an toàn. Đúng với mô tả: tạm. Tính năng nổi bật: nóng khi sạc. Review: vừa sạc vừa sử dụng máy nóng bỏng tay. Pin thì tụt nhanh, cảm giác không an toàn chút nào.",Negative,,,,,,,,,,,,,
Tính năng nổi bật: loa to nghe ấm nói chung là tốt  ,,,,,,,,,Positive,,,,,
"Giao hàng nhanh, đóng gói cẩn thận, giao đủ số lượng đúng như mô tả. Sản phẩm tốt nhưng không biết có bền không.",,,,,,,Positive,,,,,Positive,,
Máy sử dụng được trong tầm giá hssv,,,,,,,,Positive,,,,,,
Sản phẩm chất lượng giao hàng nhanh đóng gói cẩn thận đầy đủ số lượng,,,,,,,Positive,,,,,Positive,,
"Tính năng nổi bật: rất tôt Đúng với mô tả: sản phẩm đúng ssvn kích hoạt bảo hành đúng ngày nhận, cửa hàng tư vấn kĩ càng lần đầu mua hàng giá trị cao trên shopee cũng lo lắng thật, cũng may mắn áp mã mà không bị shopee hủy đơn",,,,,,,,,,Positive,Positive,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: cáp sạc mình đã nhận máy rồi nha cửa hàng yêu ơi. Máy rất là mới cứng cáp full mọi chức năng nha, mình đã test qua thì tốt lắm, chụp hình, coi phim, nghe nhạc rõ nét lắm giá cả thì cũng vừa túi tiền. Nói chung không mong hơn gì được nữa với tầm giá như thế này mà có được chiếc điện thoại sử dụng tốt thì không đòi hỏi gì hơn được nữa sẽ mua và ủng hộ cửa hàng thêm nữa",,Positive,,,,,,Positive,Positive,,,,,
Chất lượng sản phẩm: giao diện người sử dụng có nhiều thông báo rác. Đúng với mô tả: giao diện sạch không làm phiền. Tính năng nổi bật: thông báo app rác hiện lên liên tục. Review: cứ bị thông báo spam rất bực mình. Pin tụt thê thảm. Chăm sóc khách hàng bảo tự tắt thông báo,Negative,,,,,Negative,,,,,Negative,,,
Chất lượng sản phẩm: chưa biết Đúng với mô tả: đúng Tính năng nổi bật: không có tính năng nổi bật,,,,,,,,,,,,,Neutral,
"Cửa hàng giao hàng giống với quảng cáo, nhận được đúng mẫu mình đặt, máy thì mình đang sử dụng rất chi là tốt không có 1 lỗi gì xảy ra cả, ship hàng cũng nhiệt tình.",,,,,,,,,,,,Positive,,
"Nhóm màu: white dung lượng lưu trữ: 256gb ttuổi thọ pin lâu dài, màn hình lớn với hiển thị sống động, màn hình lớn với hiển thị sống động, màn hình lớn với hiển thị sống động,",Positive,,,Positive,,,,,,,,,,
"Cảm biến tiệm cận lỗi không có bảo hành nhiều bloatware,",,,,,,Negative,,,,Negative,,,,
"Tính năng nổi bật: ai thông minh Đúng với mô tả: đùng màu sắc, dung lượng Chất lượng sản phẩm: tốt chuyển từ iphone sáng androi nên bỡ ngỡ chưa sử dụng được nhiều tính năng của máy samsung, iphone nhàm chán quá sang đây mất nhiều thời gian để tập sử dụng",,,,,,,,,,,,,Positive,
Camera bị ám xanh. Mô tả sai sự thật. Hiệu năng kém. Ảnh chụp bị ám màu. Máy nóng. Pin hao nhanh. Chăm sóc khách hàng không giải quyết triệt để,Negative,Negative,Negative,,,,,,,,Negative,,,
Chất lượng sản phẩm: máy giật lag khi chơi game Đúng với mô tả: hiệu năng không đạt yêu cầu Tính năng nổi bật: chip xử lý yếu review: không thể chơi game nặng như quảng cáo rất thất vọng,,,Negative,,,,,,,,,,,
Nhóm màu: natural dung lượng lưu trữ: 256gb hàng ngon giá tốt ship nhanh. 10 Điểm mua làm quà tặng hết nấc. Tán gái yêu luôn,,,,,,,,Positive,,,,Positive,,
Chất lượng sản phẩm: máy bị nóng khi sử dụng app nhắn tin. Đúng với mô tả: tản nhiệt tốt khi sử dụng app thường. Tính năng nổi bật: sử dụng zalo 10p là máy nóng. Review: sử dụng app nhắn tin thôi mà máy đã nóng ran. Pin sử dụng không được nửa ngày. Ship không đúng địa chỉ,Negative,,,,,,,,,,,Negative,,
Chất lượng sản phẩm: thiết kế đơn giản; đóng gói theo quy cách thông thường.,,,,,Neutral,,Neutral,,,,,,,
Chất lượng sản phẩm: pin yếu sạc chậm. Đúng với mô tả: không giống pin quảng cáo. Tính năng nổi bật: hiệu năng bình thường. Review: pin tụt sạc mãi đầy. Máy yếu tác vụ nặng. Đóng gói lỏng lẻo,Negative,,Negative,,,,Negative,,,,,,,
"Hàng nội địa china , up rom tiếng việt tệ quá, một số chức năng không hoạt động hoặc mất, vđ : led rgb , scanner.....",,,,,,,,,,,,,Negative,
"Nhóm màu: black dung lượng lưu trữ: 128gb hàng nguyên seal đúng quãng cáo, giao nhanh đóng gói cẩn thận",,,,,,,Positive,,,,,Positive,,
Cửa hàng sẽ điều phối cửa hàng đợt gần bạn nhất có hàng rồi nhân viên đợt giao cho bạn nhé,,,,,,,,,,,,,Neutral,
"Tính năng nổi bật: máy tốt Đúng với mô tả: y như hình Chất lượng sản phẩm: chất lượng còn rất mới máy tốt sử dụng tốt, cảm ơn cửa hàng, em tặng cửa hàng 5 sao.",,,,,,,,,,,,,Positive,
