data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
"nhóm màu: xanh sản phẩm tốt, cửa hàng giao hàng nhanh, đóng gói cẩn thận. ship nhiệt tình. ảnh mang tính chất nhận xu",,,,,,,Positive,,,,,Positive,,
"hàng đã ghi là nứt kính,giao về nhà thì màn hình hỏng, nút nguồn hư, camera vở kính",,Negative,,Negative,,,,,,,,,,
hàng hoá không đảm bảo giao tới tay khách hàng . phát sinh sự cố xử lý cả tháng,,,,,,,,,,,,Negative,,
"Chính sách bảo hành kéo dài 12 tháng, đúng như thông tin nhà sản xuất công bố.",,,,,,,,,,Neutral,,,,
"bao gói cẩn thận, nguyên đai nguyên kiện tem niêm phong chi chít 😁, không móp méo vỏ hộp. máy sx t3/2025, màu xanh mòng két nhạt hơn so với ảnh, nhỏ gọn, nhẹ. mất 1 sao do giao hàng hơi lâu 1 chút.",,,,,,,Positive,,,,,Negative,,
"màn hình dính nhiều keo quanh viền, màn hình bị đơ, nhiều chổ không bấm được, không nhấn chữ cái được. chất lương quá kém. không nên mua.",,,Negative,Negative,,,,,,,,,,
Chính sách bảo hành được áp dụng theo điều khoản tiêu chuẩn.,,,,,,,,,,Neutral,,,,
"đúng chính hãng luôn cửa hàng ơi. sau bao ngày chờ đợi mòn mỏi nay e đã rước em nó về đội, em đã nhận được hàng rồi. em là kiểu người cũng hơi khó tính nhưng khi nhận được hàng từ cửa hàng thì không có điểm gì để chê hết đó . máy đẹp từ hình thức bên ngoài đến mọi chức năng bên trong đều ổn hết",,,,,Positive,,,,,,,,,
tệ khác kém chăm sóc kh trả lời qua quýt. camera focus chậm ì.,,Negative,,,,,,,,,Negative,,,
Chất lượng sản phẩm: màn hình bị lỗi hiển thị không đủ độ sáng tối thiểu. Đúng với mô tả: độ sáng tối thiểu rất thấp. Tính năng nổi bật: màn hình quá sáng khi sử dụng tối. review: sử dụng ban đêm màn hình quá sáng. hiệu năng không ổn định. chăm sóc khách hàng không hỗ trợ,,,Negative,Negative,,,,,,,Negative,,,
sản phẩm nhẹ quá cầm không quen😂 hình thức đẹp mua sale 2tr giá rẻ cho mẹ sử dụng nên thấy cũng tốt. chỉ tiếc là sản phẩm chỉ có que trọc sim và cáp sạc c to c chứ không có củ sạc -1 sao.ngoài ra không có gì đi kèm với máy cả hơi tiếc nhưng giá rẻ không đòi hỏi hơn dk.😃 hình ảnh manh tính chất nhận xu 👌,,,,,Positive,,,Positive,,,,,,
nhóm màu sắc: màu ngẫu nhiên sản phẩm: cáp sạc mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại cảm ứng sử dụng tốt thì còn hơn gì được nữa,,,,,,,,Positive,,,,,,
máy đẹp như quảng cáo.  chạy mượt chụp ảnh đẹp.  giá lại rẻ mọi người mua nhanh không hết.  chủ cửa hàng nhiệt tình có tâm.  chúc cửa hàng buôn bán ngày càng phát đạt,,Positive,Positive,,Positive,,,Positive,,,Positive,,,
"điện thoại nứt màn hình còn loạn cảm ứng nữa,chán thiệt chứ",,,,Negative,,,,,,,,,,
máy giao màn hình bị xước nhắn tin cửa hàng nói chắc do bên hải quan. cửa hàng hỗ trợ trả đơn hoàn tiền nhưng mình cần việc sử dụng nên chấp nhận sử dụng mòng là không phải là máy đã qua sử dụng..mong lần sao có mua hàng cửa hàng nên check sản phẩm kỷ hơn để không xẩy ra vấn đề phát sinh,,,,Negative,,,,,,,Neutral,,,
máy đẹp long lanh. hoạt động tốt. sạc nhanh. máy m bỏ túi nên chụp hơi bụi xíu. đáng mua. tư vấn nhiệt tình dù là 12h đêm. cảm ơn cửa hàng,,,,,Positive,,,,,,Positive,,,
"“Màn hình hiển thị màu sắc cũng được, nhưng âm thanh nghe ở mức trung bình.”",,,,Neutral,,,,,,,,,,
"nhóm màu: tai nghe .. dung lượng lưu trữ: 8gb điện thoại đẹp, chất lượng tốt lắm mọi người nhó cửa hàng tư vấn nhiệt tình lắm cửa hàng bán hàng chất lượng, sẽ ủng hộ cửa hàng tiếp 😘 sử dụng rất tốt",,,,,Positive,,,,,,Positive,,,
"cam xấu tạm màn hình nhợt nhạt. camera chụp ảnh màu bệt, màn hình hiển thị cũng không được tươi tắn.",,Negative,,Negative,,,,,,,,,,
"cảm nhận đầu tiên. máy đẹp như mới. mỗi tội không hộp. có phụ kiện sạc, ốp lưng. dán cường lực nhưng không có tai nghe:)) rất ổn trong tầm giá. thêm cái tem bảo hành 3 tháng. không biết có bảo hành được không nhưng vẫn yên tâm hơn.:)) nhiều chức năng. mong sẽ sử dụng được tầm 2-3 năm. cảm ơn cửa hàng.",,,,,Positive,,,Positive,,Positive,,,,
ngon lành cành đào! giá tốt! nguyên seal! cửa hàng uy tín!,,,,,,,,Positive,,,,,,
"Hộp sản phẩm được bọc một lớp chống sốc, đơn vị vận chuyển cập nhật trạng thái đơn hàng đều đặn.",,,,,,,Neutral,,,,,Neutral,,
"hở viền màn hình lừa dối khách hàng cảm ứng chậm. chạm vào màn hình phải đợi 1-2 giây mới phản hồi, rất khó chịu.,",,,,Negative,,,,,,,,,,
ngoại hình: đẹp trên 95% nói chung là hợp voi số tiên bộ ra,,,,,Positive,,,Positive,,,,,,
"Chất lượng sản phẩm: tốt ,nguyên chưa kích hoạt Tính năng nổi bật: iphon Đúng với mô tả: như mô tả màu hồng xinh yêu, máy mới tinh ,đúng hãng , đóng gói cẩn thận , giao hàng trong 2 ngày , nhận về rất đẹp , sử dụng sau 1 tg sẽ kiểm định chất lượng",,,,,Positive,,Positive,,,,,Positive,,
"sản phẩm: hàng lỗi hoặc bị hư hỏng, sản phẩm không như mô tả, sản phẩm chất lượng kém màn rất đểu cực kì mỏng, mình đã phải thay bằng cường lực kingkong và thay cho máy 1 cái ốp chống sốc mà lúc chỉ rơi nhẹ từ trên bàn học cao chỉ 60cm mà đã hỏng luôn cái màn rồi không như các loại máy khác thậm trí còn rơi mạnh hơn cùng lắm chỉ nứt kính rồi đi ép là xong. đây còn bị hỏng luôn cái màn. mình ra tiệm gần nhà sửa người ta nói tôi đã mua phải hàng chất lượng kém màn cực đểu. thậm trí máy còn bị các tình trạng như lag và không tải được đồ khi mới mua luôn. mình nói hoàn toàn sự thật không sai sót dù 1 chữ.",,,Negative,Negative,,,,,,,,,,
"Chất lượng sản phẩm: shipper giao hàng thái độ tệ, hàng bị móp. Đúng với mô tả: không. Tính năng nổi bật: không. review: shipper gọi điện hối thúc, thái độ gắt gỏng. lúc giao hàng còn quăng thùng hàng làm móp hộp, trải nghiệm nhận hàng rất bực mình",,,,,,,Negative,,,,,Negative,,
máy ổn trong tầm giá nhưng tai nghe tặng kèm bị hỏng 1 bên lúc nghe được lúc không,,,,,,,,Positive,,,,,,
"nhóm màu: black dung lượng lưu trữ: 128gb nguyên đai, nguyên kiện hàng mới 100 phần trăm, giao hàng bằng máy bay sáng đặt chiều có,, hàng chính hãng,tặng cửa hàng 10 sao nè! cảm ơn nhiều.",,,,,,,,,,,,Positive,,
"kém chất lượng sai lệch thiếu đóng gói yếu kém. shipping trễ, phí cao ngất.,",,,,,,,Negative,,,,,Negative,,
"nhóm màu: blue dung lượng lưu trữ: 128gb chất lượng camera ấn tượng, tính năng sạc nhanh, thiết kế đẹp mắt, sang trọng và thanh lịch,",,Positive,,,Positive,,,,,,,,,
"nhóm màu: natural dung lượng lưu trữ: 256gb giao hàng nhanh chóng và hiệu quả, giao hàng nhanh chóng và hiệu quả, giao hàng nhanh chóng và hiệu quả,",,,,,,,,,,,,Positive,,
"Chất lượng sản phẩm: kém. Đúng với mô tả: tạm được. Tính năng nổi bật: không có gì. review: cửa hàng đóng hàng sơ sài, hộp móp méo hết cả. shipper giao hàng muộn 3 ngày. máy nóng như cục than khi sử dụng.",,,,,,,Negative,,,,,Negative,,
"Chất lượng sản phẩm: máy sịn Đúng với mô tả: 9 hãng Tính năng nổi bật: đầy đủ phụ kiện giao nhanh, gói hàng tốt",,,,,,,Positive,,,,,Positive,,
"bảo hành rườm rà bảo hành dễ dàng nhưng không phải gửi đi gửi lại, tốn phí ship",,,,,,,,,,Negative,,Neutral,,
ram thực chỉ có 4gb rom 128gb không giống như mô tả máy dựng chân sạc có bị rỉ nhiều bụi màn hình bị ngã màu không được sáng - yêu cầu cửa hàng mô tả đúng cấu hình.  => tổng hợp giá hơn 1tr3 anh em mua về làm máy phụ cũng ổn,,,,Negative,,,,Neutral,,,Neutral,,,
"Chất lượng sản phẩm: phần mềm camera hay crash. Đúng với mô tả: firmware chưa ổn. Tính năng nổi bật: app hay thoát. review: chụp 1 lúc app tắt, phải restart, cập nhật cũng không khắc phục, chăm sóc khách hàng hứa rồi không follow-up",,Negative,,,,Negative,,,,,Negative,,,
cam bị đốm đen,,Negative,,,,,,,,,,,,
nhóm màu: black dung lượng lưu trữ: 128gb tính năng:như mô tả chất lượng:như mô tả chất liệu:như mô tả canh sale sinh nhật lzd,,,,,,,,,,,,,,Neutral
Đúng với mô tả: đúng mô tả Chất lượng sản phẩm: sản phẩm chất lượng Tính năng nổi bật: a06 5g cửa hàng gửi hàng nhanh và gói hàng cẩn thận. điện thoại samsung galaxy a06 mượt mà. shipper hỗ trợ tốt,,,,,,,Positive,,,,,Positive,,
màu sắc: bạc phân loại: nguyên seal +sạc 18w mới nhận thấy khá tốt. nói chung giá rẻ điện thoại đẹp.,,,,,Positive,,,Positive,,,,,,
"Chất lượng sản phẩm: hiệu năng giảm sau 2 tuần sử dụng. Đúng với mô tả: ram/rom không như cam kết. Tính năng nổi bật: ban đầu mượt sau lag. review: lúc đầu ngon, sau cập nhật là reload app liên tục. ship trễ, hộp rách",,,Negative,,,,Negative,,,,,Negative,,
"Chất lượng sản phẩm: như hàng cũ. Đúng với mô tả: ghi là hàng mới. Tính năng nổi bật: hộp rách nát. review: cửa hàng giao hàng trong cái hộp rách nát, trông như hàng cũ. không có tem niêm phong.",,,,,,,Negative,,,,,,,
"hiệu năng máy rất ì ạch, mở app cũng chậm. chất lượng ảnh chụp không được như quảng cáo, màu nhạt nhẽo. ship tới muộn hơn 4 ngày.",,Negative,Negative,,,,,,,,,Negative,,
kiện hàng móp méo nhìn mất mỹ quan,,,,,,,Negative,,,,,,,
Tính năng nổi bật: đẹp Chất lượng sản phẩm: tốt Đúng với mô tả: đúng,,,,,Positive,,,,,,,,,
"color family: random color sản phẩm: cáp sạc tuyệt vời,cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè",,,,,,,Positive,,,,Positive,Positive,,
tệ khác kém chăm sóc kh trả lời qua loa. camera focus chậm trễ.,,Negative,,,,,,,,,Negative,,,
máy sử dụng khá ngon trong tầm giá mới sử dụng 3 ngày nhưng khá mượt sử dụng lâu xem máy như nào đã trong tầm giá này thì tốt nên mua nha,,,Positive,,,,,Positive,,,,,,
"điện thoại tốt. nhưng 3 sao cho sản phẩm vì không nhân bản được ứng dụng zalo. chỉ nhân bản được Facebook, mes, tiktok. cửa hàng dịch vụ tốt",,,,,,Negative,,,,,Positive,,,
hiệu năng quá nóng khi sạc. nhiệt độ cao. tản nhiệt kém. vừa sạc vừa sử dụng là máy nóng bỏng tay. chăm sóc khách hàng đổ lỗi cho người sử dụng,,,,,,,,,,,Negative,,,
giao hàng quá lâu,,,,,,,,,,,,Negative,,
"Đóng gói sản phẩm đạt tiêu chuẩn cơ bản, có hộp và một số phụ kiện.",,,,,,,Neutral,,,,,,,
Chất lượng sản phẩm: tốt trong tầm giá Đúng với mô tả: đúng với mô tả,,,,,,,,Positive,,,,,,
"Phần mềm hoạt động ổn định, các tính năng ở mức vừa đủ dùng.",,,,,,Neutral,,,,,,,,
"tầm giá này cũng nhiều đối thủ , điểm mạnh màn hình , vân tay trong màn , kiểu dáng đẹp. bộ nhớ ít khắc phục bằng cahcs gắn thêm thẻ nhớ . esim chưa thử không biết thế nào",,,,Positive,Positive,,,Positive,,,,,,
nhóm màu: màu xanh đậm khả năng lưu trữ: 128gb điện thoại tốt. hàng sách tay cty at&t 1 sim 5g. hình thức rất mới. test game pubg max setting chơi rất đã. không bị nóng máy lắm. nên mua. nhớ chú ý sản phẩm chỉ có 1 sim nha. hộp đầy đủ sạc nhanh samsung và dây cáp.,,,Positive,,,,,,,,,,,
Sản phẩm được đóng gói ở mức tạm. Quá trình vận chuyển không nhanh nhưng cũng không quá lâu.,,,,,,,Neutral,,,,,Neutral,,
dong goi hang can than. giao hàng nhanh. se mua lai neu chất lượng san pham tot.,,,,,,,Positive,,,,,Positive,,
màu sắc: màu tối đóng gói kỹ. sài rất tốt tốt cửa hàng làm ăn uy tín chất lượng mọi người nên mua,,,,,,,Positive,,,,,,,
giao hàng trong khung giờ ước tính đã thông báo.,,,,,,,,,,,,Neutral,,
"lag, bị văng khi bấm vào ứng dụng luôn bị tắt nguồn  không cần trả hàng nữa 😀👍",,,Negative,,,,,,,,,,,
Tính năng nổi bật: chơi game tốt Chất lượng sản phẩm: hiện tại tốt nha Đúng với mô tả: đúng cửa hàng tặng kính ốp cường lực nhưng vẫn bị bể một chút do bên vận chuyển mặc dù chống sốc rất nhiều,,,Positive,,,,Positive,,,,,Negative,,
nhóm màu: pink dung lượng lưu trữ: 128gb chất liệu:màu hồng chất lượng:chính hãng chưa active tính năng:chụp hình đẹp giao hàng nhanh chóng,,Positive,,,Positive,,,,,,,Positive,,
"hiệu năng yếu, không xử lý được ứng dụng nặng. không. không. máy chậm, không đáp ứng được nhu cầu cơ bản. ship hàng chậm, đóng gói xấu.",,,Negative,,,,Negative,,,,,Negative,,
"nhanh nóng thông số ảo bluetooth hay mất kết nối. sử dụng được 10p là nóng như lò lửa, chạy app nào cũng lag.,",,,Negative,,,,,,,,,,,
shopee vớ vản,,,,,,,,,,,,,,Neutral
"Giao diện chụp ảnh đơn giản và dễ làm quen, chất lượng ảnh cho ra ở mức cơ bản.",,Neutral,,,,,,,,,,,,
hàng đẹp như hình,,,,,Positive,,,,,,,,,
"chăm sóc khách hàng không có chuyên môn. trả lời sai. hỗ trợ kém. hỏi về thông số kĩ thuật thì trả lời sai, không nắm rõ sản phẩm. camera chụp hình bệt màu",,Negative,,,,,,,,,Negative,,,
"máy trông bề ngoài đẹp, cần thời gian sử dụng để đánh giá",,,,,Positive,,,,,,,,,
cửa hàng gửi máy nứt màn hình không bắt được wifi,,,,Negative,,,,,,,,,,
"Chất lượng sản phẩm: kết nối wifi yếu ở khoảng cách xa. Đúng với mô tả: anten/khả năng bắt sóng bị thổi phồng. Tính năng nổi bật: mạng không ổn. review: ra phòng khác là lag, xem phim bị dừng, ship chậm",,,,,,,,,,,,Negative,,
"shipper giao hàng thân thiện, điện thoại đẹp, đúng mẫu, cửa hàng tư vấn hỗ trợ khách hàng nhiệt tình, rất ưng ạ 😊",,,,,Positive,,,,,,Positive,Positive,,
