data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Nguyên seal . Giao hàng nhanh,,,,,,,,,Positive,,
Đơn_vị vận_chuyển thông_báo thời_gian giao hàng dự_kiến,,,,,,,,,Neutral,,
Bền hay không chờ sử_dụng,,,,,,,,,,Neutral,
Nhóm màu : pink Dung_lượng lưu_trữ : 128gb tính_năng : tốt,,,,,,,,,,Positive,
Nhóm màu : màu đen giá_cả : hợp_lý đáng mua_độ bền : vẫn tốt Thời_lượng pin : hao pin khá nhanh nhưng vẫn gọi điện được lâu .,Negative,,,,,,Positive,,,,
"Nhóm màu : xanh đóng_gói chắc_chắn , giao hàng bên lazada hơi lâu , sẽ ủng_hộ nhiều nhiều",,,,,,Positive,,,Negative,,
"Đặt vivo y11 gửi vivo y55 , đặt máy màu xanh gửi màu vàng nâu , cửa_hàng làm_ăn không uy_tín",,,,,,,,,,Negative,
viền màn_hình dễ bong khác hoàn_toàn so với mô_tả bluetooth hay bị ngắt kết_nối,,,,,Negative,,,,,Negative,
"Hàng rất tốt , cửa_hàng tư_vấn nhiệt_tình , nếu có nhu_cầu sẽ ủng_hộ cửa_hàng",,,,,,,,Positive,,,
"tốc_độ mở app chậm , khởi_động lâu . khác với mô_tả hiệu_năng mượt . tính_năng tiết_kiệm pin làm lag máy , chăm_sóc khách_hàng đề_nghị reset nhiều lần",,,Negative,,,,,Negative,,,
Hơi thất_vọng về iphone một_chút . Chơi game tốc chiến 1 trận mà máy nóng lên quán nhiều . Màn_hình sử_dụng cảm_giác lag lag . Không bằng con iqoo z3 turbo cũ của mình . Chơi game max setting vẫn mát chán,,,Negative,,,,,,,,
"Sản_phẩm rất tốt , chất_lượng vượt xa mong_đợi tôi rất hài_lòng với sản_phẩm này nên đánh_giá cửa_hàng 5 sao",,,,,,,,,,Positive,
hiệu_năng máy tệ sau lần cập_nhật . máy có sẵn quá nhiều ứng_dụng không cần_thiết . camera selfie thiếu sáng cho ảnh xấu . máy mau hết pin khi dùng 4g . chăm_sóc khách_hàng không phản_hồi email . hàng bị hoàn về do lỗi nhập liệu,Negative,Negative,Negative,,,,,Negative,,,
Nhóm màu : đen sạc 33w . ram 6g sử_dụng tam cũng ổn . pin cũng được cả ngày . sale re mua luon ne,Positive,,,,,,Positive,,,,
"Ngoại_hình còn khá mới mặt kính trầy xướt nhẹ nhìn kỹ mới thấy , trải_nghiệm bang đầu mượt_mà nói_chung ổn , đề trải_nghiệm thêm",,,Positive,,Positive,,,,,,
Đúng với mô_tả : như mô_tả Chất_lượng sản_phẩm : tốt Tôi thích,,,,,,,,,,Positive,
"sản_phẩm như mô_tả , bản nhà mạng mỹ chất_lượng đánh_giá sau . hình_thức bên ngoài mới 98-99%",,,,,Positive,,,,,Neutral,
Ảnh camera sau bị bệt màu . Ảnh zoom lên là vỡ nét . Camera phụ vô_dụng . Chụp tối như mù . Pin sử_dụng không được nửa ngày . Shipping cực_kỳ lâu,Negative,Negative,,,,,,,Negative,,
"vỏ nhanh cũ không như mô_tả lỗi bluetooth . kết_nối tai nghe cứ bị ngắt liên_tục , làm_việc không tập_trung được . ,",,,Negative,,,,,,,,
"Màu_sắc : trắng Phân_loại sản_phẩm : không sạc cửa_hàng bán điện_thoại đã hỏng , không sử_dụng được . sạc không vào pin , máy chết , bật nguồn không lên . mình xin trả hàng và hoàn tiền cửa_hàng nhé !",Negative,,,,,,,,,,
mua chục ngày_giờ bị đơ . Cửa_hàng bán hàng lừa_đảo,,,Negative,,,,,,,,
"Dung_lượng lưu_trữ : 128gb Nhóm màu : xanh kẹo ngọt Phân_loại sản_phẩm : 8gb nhắn cửa_hàng toàn tin nhắn trả_lời tự_động hơi chán tới giờ máy vẫn đang chạy ổn , nhưng_mà mình thấy mặt sau ở ngoài không đẹp như hình đâu , có gì sẽ đánh_giá thêm sau",,,,,Negative,,,Negative,,,
"Variation 3 : đen variation 1 : nguyên seal hàng đến rất nhanh , không hề có vấn_đề gì . Máy chạy tốt , cài_đặt ban_đầu dễ_dàng . Khuyến_khích mua . Cảm_ơn cửa_hàng",,,,,,,,,Positive,,
Hình_ảnh mang tính_chất minh_hoạ thôi . Rất giống hình_ảnh,,,,,,,,,,Positive,
đúng hàng nguyên seal,,,,,,,,,,Positive,
hiệu_năng xử_lý tác_vụ bị chậm lại . camera chụp thiếu sáng rất tệ . không có cảm_biến vân tay như mô_tả . ứng_dụng cứ tự_động thoát . chăm_sóc khách_hàng bảo_hành rất lâu . shipping tới bị ẩm_ướt,,Negative,Negative,,,,,Negative,Negative,,
"Camera selfie out of focus ảnh mẫu khác xa chụp chân_dung mờ , auto focus fail ,",,Negative,,,,,,,,,
sản_phẩm được đóng_gói cẩn_thận . không có nội_dung nào bị hư_hỏng hoặc lỗi . giá_cả là tốt nhất trong số các người bán ở đây . nó hoạt_động . chắc_chắn tôi sẽ giới_thiệu cho bất_kỳ ai đang tìm_kiếm sản_phẩm tương_tự .,,,,,,Positive,,,,,
Đúng với mô_tả : sử_dụng tốt nha Tính_năng nổi_bật : tốt Chất_lượng sản_phẩm : khá ổn thật_ra máy ram 2 và là 16gb nha không phải ram 6 đâu mình đã sử_dụng một thời_gian rồi thấy ổn chỉ là màn_hình của máy nó hơi lổi thi_thoảng bật nó vẫn tối với lạ cửa_hàng này không bảo_hành đâu nó đưa ra thẻ bảo_hành cho có thôi,,,,Negative,,,,Negative,,,
"Sản_phẩm còn nguyên tem , giá_cả hợp_lý , cửa_hàng gửi hàng đóng hàng kĩ , tu vấn rất nhiệt y , có nhu tiếp_tục ủng_hộ cửa_hàng",,,,,,Positive,Positive,Positive,,,
"Hàng lỗi không như cam_kết camera mờ , không lấy nét được ,",,Negative,,,,,,,,,
Tính_năng nổi_bật : máy dựng Chất_lượng sản_phẩm : tệ Mua 2 con về sử_dụng được thời_gian tự_động tắt nguồn . Hao nguồn liên_tục . Trải_nghiệm tệ,Negative,,,,,,,,,,
"Hàng quá chất_lượng . Chưa dám khui hàng đợi thằng Con về xem , đóng_gói quá kỹ . Cám_ơn cửa_hàng cho cửa_hàng 5 sao .",,,,,,Positive,,,,,
"Máy chính hãng được tặng kèm đồng_hồ để tập_thể_dục về điện_thoại thì tạm OK mượt camera chụp đẹp có Al nhưng chất_lượng màn amoled có_vẻ màu đậm không được đẹp như màn ss oppo , săn sale nên giá vậy chấp_nhận được",,Positive,Positive,Negative,,,Positive,,,,
"Mấy lần từng mua thấy tốt hài_lòng nhưng lần này mua về mình check kiểm_tra máy thì được có 34gb tháng , mấy lần mua trước thì 108gb gì í cũng tạm được , lần này thất_vọng tràn_trề , không biết nên mua sau_này nữa không : ) )",,,,,,,,,,Negative,
Đúng với mô_tả : đẹp Tính_năng nổi_bật : nhẹ . Gọn xinh Chất_lượng sản_phẩm : mới nhân_viên fpt 10 điểm chú đáo nhiệt_tình . Vẫn luôn tin tg mua hàng của fpt nhiều năm rồi,,,,,Positive,,,Positive,,,
Dung_lượng lưu_trữ : 8+256 cảm_ơn cửa_hàng nhé.cửa hàng rất uy_tín . máy rất tốt,,,,,,,,,,Positive,
điện_thoại dùng ổn . phù_hợp với tầm giá.chất lượng thì để thời_gian dùng mới biết . không biết chế_độ bao hành thế nào.chọn màu xám thì cửa_hàng gửi màu đen hơi buồn,,,,,,,Positive,Neutral,,,
"Mua cho bà sử_dụng nghe nhạc thôi mà hàng lỗi nặng quá . Không sử_dụng nổi . Trót nhận hàng rồi , liên_hệ mà cửa_hàng làm bộ như không hiểu . Đủ biết là không trả được nữa",,,,,,,,Negative,,,
"camera chất_lượng ảnh thấp . ảnh không nét . thiếu chi_tiết . ảnh chụp không được sắc nét , nhìn bị mờ nhoè . pin tụt nhanh",Negative,Negative,,,,,,,,,
"Giao hàng nhanh , đúng mẫu đúng loại . Máy đẹp , hộp đầy_đủ . Máy mượt , khá oke , săn sales được giá hời .",,,Positive,,,,Positive,,Positive,,
Không thích_hợp với tai nghe có dây,,,,,,,,,,Negative,
"Hiệu_năng quá nóng và lag . Không xứng với giá tiền . Dễ quá nhiệt khi sử_dụng liên_tục . Máy nóng ran như lửa đốt dù chỉ lướt Facebook , chơi game là giật tung . Chăm_sóc khách_hàng bảo là bình_thường , không hỗ_trợ đổi . Shipping thì rất nhanh",,,Negative,,,,Negative,Negative,Positive,,
Khả_năng lưu_trữ : 32gb Nhóm màu : nhiều màu nhân_viên nhiệt tình.máy đẹp sử_dụng rất ổn.mọi người nên mua,,,,,Positive,,,Positive,,,
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb chất_lượng camera ấn_tượng ! , chất_lượng camera ấn_tượng ! , lựa_chọn màu_sắc tuyệt_vời ! , lựa_chọn màu_sắc tuyệt_vời ! , sử_dụng vật_liệu chất_lượng cao . , sử_dụng vật_liệu chất_lượng cao . , các tính_năng đột_phá , yêu cổng usb-c ! , các tính_năng đột_phá , yêu cổng usb-c ! , sử_dụng vật_liệu chất_lượng cao . , sử_dụng vật_liệu chất_lượng cao . , lựa_chọn màu_sắc tuyệt_vời ! ,",,Positive,,,Positive,,,,,,
"Dung_lượng lưu_trữ : samsung galaxy m21 Nhóm màu : đen sản_phẩm khá tốt trong tầm giá . màn_hình đã được thay_thế , nhưng rất mượt . phụ_kiện kèm theo rất đầy_đủ . cám_ơn cửa_hàng về sản_phẩm .",,,,Positive,,,Positive,,,,
ngoại_hình : máy cũ trầy_xước nhẹ minh se mua thử cái nưa dk dk lại mua tiếp để tặng,,,,,Negative,,,,,,
"Camera chụp ban_đêm hạt nhiễu khủng_khiếp , pin yếu khi sử_dụng bản_đồ . Giao hàng trễ nãi 7 ngày , đóng_gói lỏng_lẻo gây trầy_xước thân máy .",Negative,Negative,,,,Negative,,,Negative,,
"Chất_lượng sản_phẩm : tồi_tệ Đúng với mô_tả : không giống Tính_năng nổi_bật : camera selfie xấu selfie mờ và ám vàng , giao hàng sai màu , tổng_đài bảo_hành khó liên_lạc",,Negative,,,,,,Negative,Negative,,
"Tự khui seal nó đã ! Màu xanh đúng màu yêu thích . Hi_vọng là xài được bền lâu . Mình sử_dụng cơ_bản , báo tin nhắn ầm_ầm . Cam hơi cùi . Cài_Gcam vô cài bản 9.6 chụp hình đẹp hơn hẳn app xiaomi . Giá rổ rá 6 chịu hơn quá ok . Bạn chơi game nên thêm tiền chọn con khác . Nếu sử_dụng cơ_bản muốn lâu_dài quen dùng tiếng Anh thì múc luôn khỏi bàn . Ai xài được tiếng Thái vs tiếng Do Thái thì múc luôn , tại nó có sẳn kkk .",,Negative,,,,Positive,Positive,,,Positive,
"Nhóm màu : xanh mình tin sử_dụng oppo từ 2019 đến giờ , mỗi lần muốn mua điện_thoại là xem oppo đầu_tiên . trộm_vía sử_dụng đó giờ chưa bị hư_hỏng phải đi tiệm lần nào . chỉ có bị full dung_lượng thôi . kakaka đang sử_dụng máy viết review luôn nên không chụp được hình . hình_ảnh nhận xuuuuu",,,,,,,,,,Positive,
"Giao hàng nhanh , sản_phẩm chính hãng , máy đẹp , uy_tín",,,,,Positive,,,,Positive,,
"Đúng với mô_tả : sản_phẩm hoàn_thiện , mới 100% Tính_năng nổi_bật : thiết_kế đẹp , gọn_nhẹ ! Chất_lượng sản_phẩm : không phù_hợp để chơi game ! thiết_kế đẹp ấn_tượng , rất phù_hợp để làm máy phụ nghe gọi , lướt tiktok , facebook . nhưng không sử_dụng để chơi game rất lag , ai mua chơi game thì cần phải xem_xét kỹ , đừng nghe các youtuber review ! ! !",,,Negative,,Positive,,,,,,
"hàng tạm được , mình mua máy bị lỗi nhưng được cửa_hàng hộ trợ nhiệt tìn , vẫn cho cửa_hàng 5 sao gì biết chăm_sóc khách_hàng",,,,,,,,Positive,,,
Máy đang chạy phiên_bản phần_mềm gốc . Có ai biết khi nào có bản cập_nhật tiếp_theo không ?,,,,,,,,,,Neutral,
Hàng chính hãng nhé mọi người lên mua,,,,,,,,,,Positive,
"Kém gian_dối bluetooth ngắt kết_nối liên_tục ,",,,,,,,,,,Negative,
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb giao hàng nhanh_chóng và hiệu_quả , màn_hình lớn với hiển_thị sống_động , bộ_xử_lý mạnh_mẽ và nhanh_chóng ,",,,Positive,Positive,,,,,Positive,,
"Nhóm màu : đen thương_hiệu đáng tin_cậy và đáng tin_cậy ,",,,,,,,,,,Positive,
đã nhận hàng . chất_lượng và dịch_vụ vượt mong_đợi .,,,,,,,,Positive,,,
"Mua về không có gì để chê . Đánh_giá sản_phẩm này rất đáng mua , dùng 3,4 năm nữa vẫn mượt . Hình_ảnh mang tính_chất nhận xu .",,,Positive,,,,,,,Positive,
"Mua về mới khui ra thấy vài vết trầy nhỏ , hơi tiếc tiền vì giá cũng không rẻ .",,,,,Negative,,Negative,,,,
"Về độ bền của mặt lưng , cần phải có thời_gian sử_dụng mới biết được .",,,,,Neutral,,,,,,
không xem phim được.máy.chạychậm.mau.nóng.máy,,,,,,,,,,Negative,
"Đóng_gói không có chống sốc , chỉ bọc qua_loa . Ship mất gần 2 tuần mới tới nơi . Hiệu_năng kém , không chơi được game nặng . Chăm_sóc khách_hàng không nghe điện_thoại .",,,Negative,,,Negative,,Negative,Negative,,
Sản_phẩm rất ưng_ý hài_lòng đẹp bền,,,,,Positive,,,,,,
"Nhóm màu : vàng Dung_lượng lưu_trữ : 16gb xuất_sắc lắm ạ , điện_thoại sử_dụng ổn_định ❤️",,,,,,,,,,Positive,
Giao hàng nhanh . Đúng mẫu như hình . Chất_lượng phù_hợp với giá tiền . Đánh_giá cho cửa_hàng .,,,,,,,,,Positive,,
"thân máy dễ bám vân tay tạm được thiết_kế không thực_tế . mặt lưng của máy làm bằng kính bóng , dù rất đẹp nhưng lại bám mồ_hôi và vân tay kinh_khủng . mình lau liên_tục mà chỉ cầm vào một lúc là lại bẩn , nhìn rất mất thẩm_mỹ .",,,,,Negative,,,,,,
"Giao đúng mẫu , đóng_gói cẩn_thận màn cong cũng ổn chơi game mượt",,,Positive,Positive,,Positive,,,Positive,,
Tốt hợp túi_tiền đăng đặt thêm 1 cái nữa máy to đẹp pin trâu.liên quân tốt không phải bàn,,,Positive,,,,Positive,,,,
"️ Jan_Oblak : “ Thật không may . Alvarez , ý tôi là cậu ấy đã ghi_bàn nhưng bóng chạm chân còn lại , vậy thì chúng_tôi biết nói gì bây_giờ , thật khó để nói điều gì đó , vì chúng_tôi đã không gặp may , đó là lời giải_thích tốt nhất . Julian không nói gì cả , nhưng tôi đã thấy phản_ứng của trọng_tài , vì_vậy tôi hy_vọng điều đã xảy ra là một thảm_hoạ , không_thể khác hơn được , nhưng tôi tin họ . ” Theo COPE , Atletico_Madrid đang cân_nhắc yêu_cầu UEFA làm rõ những gì đã xảy ra với quả đá phạt_đền của Julian_Alvarez . Atletico đang nghiên_cứu tình_huống và dành thời_gian để đánh_giá tình_hình . Theo CBS SPORTS , quyết_định huỷ bàn thắng của Alvarez được thực_hiện bởi công_nghệ bán_tự_động chứ không phải VAR . # RMSVN",,,,,,,,,,,Neutral
"Chất_lượng sản_phẩm : kem Đúng với mô_tả : không cửa_hàng gjao con máy lỗi cho mình . không kết_nối wifi được . máy lỗi màn_hình bị tím ở giữa , cấu_hình thì không giống mô_tả , chạy rất chậm . mic thì rè gọi cho ng khác họ không nghe thấy , m bấm hoàn hàng thì không được xử_lý",,,Negative,Negative,,,,Negative,,Negative,
"máy nhận được ngoại_hình đẹp 98% màn ám ở mức chấp_nhận được pin còn chưa tới 3k tạm chấp_nhận được máy còn áp tốt , full chức_năng không lỗi , loa hơi rè nhẹ ! phụ_kiện rất tốt đầy_đủ sạc cáp ốp cường_lực ! với mức giá này thì cho cửa_hàng 5 sao !",Positive,,,Positive,Positive,,Positive,,,,
chưa kịp dung đã hỏng bán đồ sử_dụng được hãy bán,,,,,,,,,,Negative,
Đúng với mô_tả : không Chất_lượng sản_phẩm : te mua về test mấy ngày chưa để_ý lắm vì làm máy phụ được vài ngày thấy máy nó giật là lem màn_hình tải app về check thử thì máy chỉ có 4gb ram dung_lượng 128gb mọi người nên tải app cpuz hoặc thông_tin điện_thoại về check mới ra chứ coi trong máy vẫn báo 8gb ram dung_lượng 256 chỉ có tải app về check mới ra thôi cẩn_thận không nên mua may là shoppe có hổ trợ trả hàng hoàn tiền không là dính xương với mấy khứa này rồi,,,Negative,Negative,,,,,,,
cửa_hàng nhiệt_tình nha_môn có trách_nhiệm ,,,,,,,,Positive,,,
Thấy quảng_cáo lung_linh mà nhận về máy tróc sơn vài chỗ giá vậy là quá cao,,,,,Negative,,Negative,,,,
bán hàng không có cục sạc,,,,,,,,,,Negative,
"Giao hàng nhanh , đóng_gói kĩ , sản_phẩm chất_lượng tốt như mô_tả",,,,,,Positive,,,Positive,,
màn_hình lỗi xọc xanh lá cây nhạt ở 4 cạnh trên_dưới trái phải . không được chuẩn như màn_hình bình_thường,,,,Negative,,,,,,,
Tính_năng nổi_bật : không biết Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng giao hàng nhanh đóng_gói cẩn_thận điện_thoại giá rẻ và chất_lượng tốt,,,,,,Positive,Positive,,Positive,,
"Nhóm màu : vàng Dung_lượng lưu_trữ : 6 gb +128 gb tuỳ chọn màu_sắc rực_rỡ , tuỳ chọn màu_sắc rực_rỡ , máy_ảnh chất_lượng cao cho những bức ảnh tuyệt đẹp , máy_ảnh chất_lượng cao cho những bức ảnh tuyệt đẹp ,",,Positive,,,Positive,,,,,,
